NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_DISTRITO;CO_DISTRITO;NO_SUBDISTRITO;CO_SUBDISTRITO;NO_ENTIDADE;CO_ENTIDADE;CO_REDE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_PODER_PUBLICO_PARCERIA;TP_PODER_PUBLICO_PARCERIA;QT_DOC_BAS;QT_DOC_INF;QT_DOC_INF_CRE;QT_DOC_INF_PRE;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AI_1;QT_DOC_FUND_AI_2;QT_DOC_FUND_AI_3;QT_DOC_FUND_AI_4;QT_DOC_FUND_AI_5;QT_DOC_FUND_AI_MULTIETAPA;QT_DOC_FUND_AF;QT_DOC_FUND_AF_6;QT_DOC_FUND_AF_7;QT_DOC_FUND_AF_8;QT_DOC_FUND_AF_9;QT_DOC_FUND_AF_MULTI;QT_DOC_FUND_AF_CORRFLUXO;QT_DOC_MED;QT_DOC_MED_1;QT_DOC_MED_2;QT_DOC_MED_3;QT_DOC_MED_4;QT_DOC_MED_NS;QT_DOC_MED_PROP;QT_DOC_MED_PROP_1;QT_DOC_MED_PROP_2;QT_DOC_MED_PROP_3;QT_DOC_MED_PROP_4;QT_DOC_MED_PROP_NS;QT_DOC_MED_IFTP_CT;QT_DOC_MED_IFTP_CT_1;QT_DOC_MED_IFTP_CT_2;QT_DOC_MED_IFTP_CT_3;QT_DOC_MED_IFTP_CT_4;QT_DOC_MED_IFTP_CT_NS;QT_DOC_MED_IFTP_QP;QT_DOC_MED_IFTP_QP_1;QT_DOC_MED_IFTP_QP_2;QT_DOC_MED_IFTP_QP_3;QT_DOC_MED_IFTP_QP_4;QT_DOC_MED_IFTP_QP_NS;QT_DOC_MED_NM;QT_DOC_MED_NM_1;QT_DOC_MED_NM_2;QT_DOC_MED_NM_3;QT_DOC_MED_NM_4;QT_DOC_PROF;QT_DOC_PROF_TEC;QT_DOC_PROF_TEC_CONC;QT_DOC_PROF_TEC_SUBS;QT_DOC_PROF_TEC_MISTO;QT_DOC_PROF_TEC_IFTP_CT;QT_DOC_PROF_NAO_TEC;QT_DOC_PROF_IFTP_QP;QT_DOC_PROF_FIC_CONC;QT_DOC_EJA;QT_DOC_EJA_FUND;QT_DOC_EJA_FUND_NPROF;QT_DOC_EJA_FUND_AI;QT_DOC_EJA_FUND_AF;QT_DOC_EJA_FUND_FIC;QT_DOC_EJA_MED;QT_DOC_EJA_MED_NPROF;QT_DOC_EJA_MED_FIC;QT_DOC_EJA_MED_TEC;QT_DOC_ESP;QT_DOC_ESP_CC;QT_DOC_ESP_CE;QT_DOC_BAS_FEM;QT_DOC_BAS_MASC;QT_DOC_BAS_ND;QT_DOC_BAS_BRANCA;QT_DOC_BAS_PRETA;QT_DOC_BAS_PARDA;QT_DOC_BAS_AMARELA;QT_DOC_BAS_INDIGENA;QT_DOC_BAS_0_24;QT_DOC_BAS_25_29;QT_DOC_BAS_30_39;QT_DOC_BAS_40_49;QT_DOC_BAS_50_54;QT_DOC_BAS_55_59;QT_DOC_BAS_60_MAIS;QT_DOC_BAS_PCD;QT_DOC_BAS_ZR_URB;QT_DOC_BAS_ZR_RUR;QT_DOC_BAS_ZR_NA;QT_DOC_BAS_ESCO_EF;QT_DOC_BAS_ESCO_EM;QT_DOC_BAS_ESCO_SUP_GRAD;QT_DOC_BAS_ESCO_SUP_GRAD_LICEN;QT_DOC_BAS_ESCO_SUP_GRAD_SLICEN;QT_DOC_BAS_ESCO_SUP_POS_ESPEC;QT_DOC_BAS_ESCO_SUP_POS_MESTRA;QT_DOC_BAS_ESCO_SUP_POS_DOUTO;QT_DOC_BAS_ESCO_SUP_POS_NENHUM;QT_DOC_BAS_VINCULO_CONCUR;QT_DOC_BAS_VINCULO_CONTRA;QT_DOC_BAS_VINCULO_TERCEIR;QT_DOC_BAS_VINCULO_CLT;QT_DOC_BAS_DOCENTE;QT_DOC_BAS_AUXILIAR;QT_DOC_BAS_PROFI_MONITOR;QT_DOC_BAS_TRADUTOR_LIBRAS;QT_DOC_BAS_TITULAR_EAD;QT_DOC_BAS_TUTOR_AUX_EAD;QT_DOC_BAS_GUIA_INTERPRETE;QT_DOC_BAS_APOIO_PCD;QT_DOC_BAS_INSTRUTOR_EP;QT_DOC_BAS_ESPEC_CRE;QT_DOC_BAS_ESPEC_PRE_ESCOLA;QT_DOC_BAS_ESPEC_ANOS_INICIAIS;QT_DOC_BAS_ESPEC_ANOS_FINAIS;QT_DOC_BAS_ESPEC_ENS_MEDIO;QT_DOC_BAS_ESPEC_EJA;QT_DOC_BAS_ESPEC_ED_ESPECIAL;QT_DOC_BAS_ESPEC_BIL_SURDOS;QT_DOC_BAS_ESPEC_ED_INDIGENA;QT_DOC_BAS_ESPEC_CAMPO;QT_DOC_BAS_ESPEC_AMBIENTAL;QT_DOC_BAS_ESPEC_DIR_HUMANOS;QT_DOC_BAS_ESPEC_DIV_SEXUAL;QT_DOC_BAS_ESPEC_DIR_ADOLESC;QT_DOC_BAS_ESPEC_AFRO;QT_DOC_BAS_ESPEC_GESTAO;QT_DOC_BAS_ESPEC_EDUC_TIC;QT_DOC_BAS_ESPEC_OUTROS;QT_DOC_BAS_ESPEC_NENHUM;QT_DOC_BAS_DISC_LINGUA_PORT;QT_DOC_BAS_DISC_EDUC_FISICA;QT_DOC_BAS_DISC_ARTES;QT_DOC_BAS_DISC_LINGUA_ING;QT_DOC_BAS_DISC_LINGUA_ESPA;QT_DOC_BAS_DISC_LINGUA_FRANC;QT_DOC_BAS_DISC_LINGUA_OUTRA;QT_DOC_BAS_DISC_LIBRAS;QT_DOC_BAS_DISC_LINGUA_INDIG;QT_DOC_BAS_DISC_PORT_SEG_LINGUA;QT_DOC_BAS_DISC_MATEMATICA;QT_DOC_BAS_DISC_CIENCIAS;QT_DOC_BAS_DISC_FISICA;QT_DOC_BAS_DISC_QUIMICA;QT_DOC_BAS_DISC_BIOLOGIA;QT_DOC_BAS_DISC_HISTORIA;QT_DOC_BAS_DISC_GEOGRAFIA;QT_DOC_BAS_DISC_SOCIOLOGIA;QT_DOC_BAS_DISC_FILOSOFIA;QT_DOC_BAS_DISC_EST_SOCIAIS;QT_DOC_BAS_DISC_EST_SOCIAIS_SOCI;QT_DOC_BAS_DISC_INFO_COMPUTACAO;QT_DOC_BAS_DISC_ENSINO_RELIGIOSO;QT_DOC_BAS_DISC_PROFISSIONA;QT_DOC_BAS_DISC_ESTAGIO_SUPER;QT_DOC_BAS_DISC_PEDAGOGICAS;QT_DOC_BAS_DISC_PROJETO_DE_VIDA;QT_DOC_BAS_DISC_OUTRAS;QT_DOC_BAS_LIBRAS
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;POLITECNICA DE CUBATAO CIEN ESCOLA;35250961;2;4;1;1;0;0;;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;17;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;10;3;4;0;0;0;2;4;7;2;0;2;0;0;0;17;0;2;15;13;2;1;0;0;14;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;IVANILDO REBOUCAS DA SILVA ESCOLA TECNICA DE MUSICA E DANCA;35257000;1;3;;1;0;0;;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;4;13;3;10;2;2;0;0;0;0;1;7;4;3;2;0;1;0;16;0;0;17;17;0;4;2;0;11;12;5;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;USINA HENRY BORDEN UNIDADE MUNICIPAL DE ENSINO;35273922;1;3;;1;0;0;;27;0;0;0;27;15;0;6;6;6;7;0;15;11;11;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;20;7;0;22;2;3;0;0;0;3;11;5;3;4;1;0;27;0;0;0;0;27;27;0;7;4;1;16;27;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;6;20;13;2;2;1;0;0;0;0;0;0;13;12;0;0;0;12;12;0;0;0;0;0;1;0;0;0;0;10;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ABC MASTER ESCOLA DE ENSINO FUNDAMENTAL;35286138;2;4;1;1;0;0;;19;0;0;0;16;9;0;5;5;6;6;0;9;9;9;9;9;0;0;12;12;12;12;0;0;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;10;9;0;11;0;7;1;0;3;4;4;7;1;0;0;0;4;0;15;0;3;16;16;0;2;0;0;14;0;0;0;0;19;0;0;0;0;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;16;6;2;6;2;0;0;0;0;0;0;6;5;1;1;1;5;5;1;2;0;1;0;0;0;0;0;0;13;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;LUIZA CORTEZ DA SILVA UNIDADE MUNICIPAL DE ENSINO;35286761;1;3;;1;0;0;;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;20;0;3;6;1;10;0;0;0;1;3;10;5;1;0;0;20;0;0;0;1;19;19;0;11;0;0;8;20;0;0;0;20;5;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;INTEGRADO EVOLUCAO COLEGIO;35287027;2;4;1;1;0;0;;25;6;4;2;18;7;0;5;4;4;4;0;14;8;9;9;11;0;0;14;0;13;12;0;0;14;0;13;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;15;10;2;10;3;8;2;0;1;5;10;8;0;1;0;0;25;0;0;0;1;24;23;1;3;0;0;21;0;0;0;0;25;0;0;0;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;7;2;2;2;0;0;0;0;0;0;6;6;1;1;1;6;5;1;1;0;1;0;0;0;0;0;0;11;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA ROSA DA CRUZ MALTEZ DA GUARDA UME;35290786;1;3;;1;0;0;;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;13;0;1;7;1;4;0;0;2;1;4;4;2;0;0;0;13;0;0;0;1;12;12;0;1;0;0;11;13;0;0;0;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CELITA TERTULIANO SAMPAIO REIS PROFA UME;35290798;1;3;;1;0;0;;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;13;0;0;7;3;3;0;0;0;0;4;3;3;2;1;0;13;0;0;0;2;11;11;0;8;0;0;3;13;0;0;0;13;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ABC ESCOLA DE EDUCACAO INFANTIL;35295197;2;4;1;1;0;0;;10;10;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;3;0;5;2;0;0;2;5;2;0;0;1;0;10;0;0;0;1;9;9;0;2;0;0;7;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;DOMINGOS PUCCIARIELLO VEREADOR UNIDADE MUNICIPAL DE ENSINO;35301401;1;3;;1;0;0;;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;17;1;1;12;1;4;0;0;0;1;6;9;2;0;0;0;2;0;16;0;0;18;18;0;8;0;0;10;18;0;0;0;18;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;UNIDADE DE ENSINO OBJETIVO CUBATAO;35331041;2;4;1;1;0;0;;18;4;2;2;14;6;2;2;2;3;3;0;11;11;10;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;14;4;1;13;1;3;0;0;0;5;6;1;4;1;1;0;1;0;17;0;1;17;17;0;3;0;0;14;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;16;7;1;5;1;0;0;0;0;0;0;7;6;0;0;0;6;6;0;0;0;0;1;0;0;0;0;0;1;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA ALBERTINA PINHEIRO SILVA MESQUITA NENE NEM;35368945;1;3;;1;0;0;;26;0;0;0;26;26;9;7;10;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;21;5;1;15;1;9;0;0;1;1;3;11;4;2;4;1;23;0;3;0;0;26;26;0;18;2;0;7;26;1;0;0;26;2;0;0;0;0;0;1;0;1;1;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;22;18;2;3;2;0;0;0;0;0;0;18;18;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;19;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ETEC DE CUBATAO;35390896;1;2;;1;0;0;;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;19;16;7;0;0;0;0;0;0;0;0;22;19;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;51;51;0;0;28;29;0;0;0;0;0;0;0;0;0;0;0;0;0;43;32;0;21;30;4;35;2;9;0;1;1;2;15;17;7;7;2;1;51;0;0;0;1;50;46;4;14;3;2;34;0;0;0;51;51;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;47;2;1;1;1;0;0;0;0;0;0;3;0;2;2;4;4;3;1;2;0;1;0;0;28;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;PASSOS MAGICOS EDUCACAO INFANTIL;35402898;2;4;1;1;0;0;;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;NOVOS TEMPOS NOVO MUNDO ESCOLA DE EDUCACAO INFANTIL;35432957;2;4;2;1;0;1;1;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;5;0;3;1;0;1;0;0;0;0;0;4;1;0;0;0;0;0;5;0;1;4;4;0;2;0;0;2;0;0;0;0;5;5;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA LIBERATA VO BIA UNIDADE MUNICIPAL DE EDUCACAO;35440700;1;3;;1;0;0;;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;5;2;4;1;0;0;0;2;5;3;0;2;0;12;0;0;0;0;12;12;0;6;0;0;6;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CARROSSEL - NEI;35445368;2;4;2;1;0;1;1;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;0;1;0;1;5;0;0;0;2;0;5;0;0;0;0;3;0;4;0;1;6;5;1;0;0;0;6;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;JAYME JOAO OLCESE UNIDADE MUNICIPAL DE ENSINO;35456385;1;3;;1;0;0;;28;0;0;0;28;28;12;7;9;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;22;6;1;16;0;11;0;0;0;2;6;9;5;4;2;0;28;0;0;0;0;28;28;0;19;1;0;9;28;0;0;0;28;0;0;0;0;0;0;2;0;0;0;1;2;1;0;1;0;0;1;0;0;0;0;0;0;0;1;25;10;5;3;2;0;0;0;0;0;0;10;10;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;10;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CARROSSEL NUCLEO DE EDUCACAO INFANTIL;35460795;2;4;1;1;0;1;1;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;4;1;4;0;0;0;2;5;3;0;0;0;0;0;0;10;0;0;10;10;0;1;0;0;9;0;0;0;0;10;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;APARECIDA CARLOS ANTONIO VIDAL;35462664;1;2;;1;0;0;;23;0;0;0;23;23;6;6;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;22;1;0;15;1;6;1;0;0;0;3;5;9;3;3;1;10;0;13;0;0;23;23;1;6;0;0;17;13;10;0;0;23;0;0;1;0;0;0;11;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;3;19;17;0;2;2;0;0;0;0;0;0;17;17;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;17;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA DO ROSARIO LOPES FRANCO PROFESSORA UME;35466414;1;3;;1;0;0;;28;0;0;0;28;28;9;9;8;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;23;5;2;18;3;5;0;0;0;2;5;12;4;2;3;0;28;0;0;0;0;28;28;0;16;0;0;12;28;0;0;0;28;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;21;3;4;0;0;0;0;0;0;0;21;21;0;0;0;21;21;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARTA JOSETE RAMOS IMPALEA PROFA CEU UNIDADE I;35468514;1;3;;1;0;0;;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;18;0;0;7;3;8;0;0;1;2;3;6;4;2;0;0;5;0;13;0;1;17;17;0;8;0;0;9;18;0;0;0;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;PARQUE DOS SONHOS 9A;35474859;1;2;;1;0;0;;35;0;0;0;35;17;8;10;12;10;10;0;18;13;12;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;0;29;6;0;18;5;12;0;0;3;6;9;3;2;10;2;0;35;0;0;0;1;34;34;0;9;1;1;24;11;24;0;0;35;0;0;0;0;0;0;3;0;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;29;11;2;3;3;0;0;0;0;0;0;15;11;0;0;0;11;4;0;0;0;0;1;0;0;0;0;0;31;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;WALDOMIRO MARIANI PROFESSOR;35474873;1;2;;1;0;0;;33;0;0;0;21;0;0;0;0;0;0;0;21;12;12;12;10;0;0;26;16;16;15;0;0;26;16;15;14;0;0;10;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;11;0;0;0;0;0;11;11;0;0;31;31;0;26;7;0;24;4;5;0;0;1;4;6;13;3;1;5;1;5;0;28;0;1;32;29;3;5;0;0;27;5;28;0;0;33;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31;6;0;1;3;0;0;0;0;0;0;5;2;2;2;4;6;4;4;5;0;4;3;0;0;0;0;0;20;0
